,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,hadevelopt,housing_psa,juris_desc,jurisdiction_code,ky_cd,lat_lon.latitude,lat_lon.longitude,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,parks_nm,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,station_name,susp_age_group,susp_race,susp_sex,transit_district,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd
6625,44,BRONX,2018-01-23T00:00:00.000,13:41:00,405771749,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.837781618,-73.919457971,40.83778161800007,MISDEMEANOR,INSIDE,-73.91945797099999,PETIT LARCENY,,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",DEPARTMENT STORE,2018-01-23T00:00:00.000,,,,,,UNKNOWN,UNKNOWN,D,1006537.0,244511.0
6626,47,BRONX,2018-01-23T00:00:00.000,19:00:00,142952368,,,COMPLETED,,897,N.Y. HOUSING POLICE,2.0,344,40.886141362,-73.84499602,40.886141362000046,MISDEMEANOR,INSIDE,-73.84499601999994,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-01-23T00:00:00.000,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,F,1027110.0,262158.0
6627,105,QUEENS,2018-01-23T00:00:00.000,11:20:00,110943468,2018-01-23T00:00:00.000,11:35:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,236,40.708191117,-73.729956331,40.70819111700007,MISDEMEANOR,FRONT OF,-73.72995633099998,DANGEROUS WEAPONS,,PATROL BORO QUEENS SOUTH,782.0,"WEAPONS, POSSESSION, ETC",STREET,2018-01-23T00:00:00.000,,45-64,WHITE,F,,UNKNOWN,UNKNOWN,E,1059119.0,197402.0
6628,48,BRONX,2018-01-23T00:00:00.000,09:00:00,193795992,2018-01-23T00:00:00.000,11:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,361,40.847681011,-73.897701384,40.84768101100008,MISDEMEANOR,INSIDE,-73.89770138399997,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BRONX,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,F,,25-44,BLACK,M,1012553.0,248124.0
6629,84,BROOKLYN,2018-01-23T00:00:00.000,16:35:00,614561711,2018-01-23T00:00:00.000,16:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.68942044,-73.991534838,40.68942044000005,MISDEMEANOR,INSIDE,-73.99153483799995,PETIT LARCENY,,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-01-23T00:00:00.000,,25-44,BLACK,M,,UNKNOWN,UNKNOWN,D,986598.0,190448.0
6630,1,MANHATTAN,2018-01-23T00:00:00.000,14:28:00,545109928,2018-01-23T00:00:00.000,14:35:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,361,40.706706777,-74.010933704,40.70670677700008,MISDEMEANOR,INSIDE,-74.01093370399997,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,45-64,UNKNOWN,F,981219.0,196746.0
6631,43,BRONX,2018-01-23T00:00:00.000,15:21:00,869400333,2018-01-23T00:00:00.000,16:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.823833011,-73.868695407,40.82383301100003,MISDEMEANOR,INSIDE,-73.86869540699999,PETIT LARCENY,,PATROL BORO BRONX,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-01-23T00:00:00.000,,45-64,BLACK,M,,UNKNOWN,UNKNOWN,D,1020591.0,239446.0
6632,83,BROOKLYN,2018-01-23T00:00:00.000,09:00:00,414743066,2018-01-23T00:00:00.000,21:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,107,40.704039892,-73.925364982,40.70403989200002,FELONY,INSIDE,-73.92536498199999,BURGLARY,,PATROL BORO BKLYN NORTH,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,AMERICAN INDIAN/ALASKAN NATIVE,F,1004944.0,195783.0
6633,44,BRONX,2018-01-23T00:00:00.000,13:00:00,406372743,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,359,40.833776359,-73.918429299,40.83377635900007,MISDEMEANOR,INSIDE,-73.91842929899997,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,748.0,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,25-44,WHITE HISPANIC,M,,25-44,BLACK,F,1006823.0,243052.0
6634,105,QUEENS,2018-01-23T00:00:00.000,12:00:00,442646266,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.662359944,-73.76828397199999,40.66235994400005,MISDEMEANOR,FRONT OF,-73.76828397199995,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,2018-04-23T00:00:00.000,,25-44,BLACK,M,,65+,BLACK,M,1048537.0,180674.0
6635,34,MANHATTAN,2018-01-23T00:00:00.000,19:00:00,467603089,2018-01-23T00:00:00.000,19:20:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,106,40.870681553000004,-73.918279173,40.87068155300005,FELONY,FRONT OF,-73.91827917299997,FELONY ASSAULT,,PATROL BORO MAN NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2018-01-24T00:00:00.000,,25-44,BLACK,M,,65+,WHITE,F,1006852.0,256498.0
6636,100,QUEENS,2018-01-23T00:00:00.000,03:30:00,757368093,2018-01-23T00:00:00.000,06:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,107,40.586231405,-73.816011121,40.586231405000035,FELONY,INSIDE,-73.81601112099996,BURGLARY,,PATROL BORO QUEENS SOUTH,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,M,,25-44,WHITE HISPANIC,M,1035354.0,152907.0
6637,18,MANHATTAN,2018-01-23T00:00:00.000,22:25:00,136529597,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.759987431,-73.984505004,40.75998743100007,FELONY,,-73.98450500399997,GRAND LARCENY,,PATROL BORO MAN SOUTH,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",STREET,2018-01-24T00:00:00.000,,,,,,25-44,WHITE HISPANIC,M,988543.0,216158.0
6638,33,MANHATTAN,2018-01-23T00:00:00.000,17:25:00,248065452,2018-01-23T00:00:00.000,17:27:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,106,40.843144527,-73.94186322,40.84314452700004,FELONY,INSIDE,-73.94186321999997,FELONY ASSAULT,,PATROL BORO MAN NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,25-44,BLACK,F,,25-44,BLACK,M,1000336.0,246460.0
6639,79,BROOKLYN,2018-01-23T00:00:00.000,16:26:00,230797715,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,125,40.698078486,-73.94531477,40.698078486000036,FELONY,INSIDE,-73.94531476999998,OTHER STATE LAWS (NON PENAL LA,,PATROL BORO BKLYN NORTH,808.0,TAX LAW,GROCERY/BODEGA,2018-01-23T00:00:00.000,,25-44,ASIAN / PACIFIC ISLANDER,M,,UNKNOWN,UNKNOWN,E,999414.0,193607.0
6640,115,QUEENS,2018-01-23T00:00:00.000,03:30:00,493875724,2018-01-23T00:00:00.000,03:40:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,105,40.757977087,-73.858158868,40.75797708700002,FELONY,FRONT OF,-73.85815886799999,ROBBERY,,PATROL BORO QUEENS NORTH,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2018-01-23T00:00:00.000,,UNKNOWN,BLACK HISPANIC,M,,<18,WHITE HISPANIC,M,1023546.0,215457.0
6641,48,BRONX,2018-01-23T00:00:00.000,12:30:00,791483925,2018-01-23T00:00:00.000,12:50:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.86157703,-73.891241309,40.861577030000035,MISDEMEANOR,INSIDE,-73.89124130899995,PETIT LARCENY,,PATROL BORO BRONX,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2018-01-23T00:00:00.000,,25-44,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,1014334.0,253189.0
6642,34,MANHATTAN,2018-01-23T00:00:00.000,09:00:00,304400045,2018-02-13T00:00:00.000,09:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.865457504,-73.92093931699999,40.86545750400006,FELONY,INSIDE,-73.92093931699995,GRAND LARCENY,,PATROL BORO MAN NORTH,428.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",RESIDENCE - APT. HOUSE,2018-03-28T00:00:00.000,,,,,,65+,WHITE,M,1006118.0,254594.0
6643,72,BROOKLYN,2018-01-23T00:00:00.000,09:00:00,707062571,2018-01-23T00:00:00.000,17:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.638639003,-74.01167560399999,40.63863900300004,MISDEMEANOR,FRONT OF,-74.01167560399993,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE-HOUSE,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,981010.0,171947.0
6644,46,BRONX,2018-01-23T00:00:00.000,20:00:00,870136507,2018-01-23T00:00:00.000,20:15:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.853587401,-73.900591356,40.85358740100002,MISDEMEANOR,FRONT OF,-73.90059135599995,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,UNKNOWN,BLACK,F,,25-44,BLACK,F,1011751.0,250275.0
6645,120,STATEN ISLAND,2018-01-23T00:00:00.000,22:00:00,138189671,2018-01-23T00:00:00.000,22:05:00,COMPLETED,WEST BRIGHTON I,"10,160",N.Y. HOUSING POLICE,2.0,578,40.636818966999996,-74.118653127,40.63681896700007,VIOLATION,INSIDE,-74.11865312699997,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,M,,65+,BLACK,F,951319.0,171306.0
6646,120,STATEN ISLAND,2018-01-23T00:00:00.000,18:00:00,108760017,2018-01-23T00:00:00.000,20:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.63751722,-74.117605873,40.63751722000006,MISDEMEANOR,INSIDE,-74.11760587299993,PETIT LARCENY,CPL. THOMPSON PARK,PATROL BORO STATEN ISLAND,339.0,"LARCENY,PETIT FROM OPEN AREAS,",PARK/PLAYGROUND,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,U,,<18,BLACK,M,951610.0,171560.0
6647,90,BROOKLYN,2018-01-23T00:00:00.000,14:00:00,821488912,2018-01-23T00:00:00.000,20:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,351,40.700550422,-73.94889398,40.70055042200005,MISDEMEANOR,FRONT OF,-73.94889397999998,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,998421.0,194507.0
6648,20,MANHATTAN,2018-01-23T00:00:00.000,00:00:00,654815799,2018-09-07T00:00:00.000,03:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.778773711,-73.97595045,40.778773711000035,FELONY,INSIDE,-73.97595044999997,GRAND LARCENY,,PATROL BORO MAN NORTH,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,2018-09-10T00:00:00.000,,,,,,45-64,WHITE,F,990911.0,223003.0
6649,102,QUEENS,2018-01-23T00:00:00.000,15:00:00,509124530,2018-01-25T00:00:00.000,14:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.703281965,-73.837187242,40.70328196500003,MISDEMEANOR,INSIDE,-73.83718724199997,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,313.0,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE-HOUSE,2018-01-25T00:00:00.000,,UNKNOWN,UNKNOWN,U,,UNKNOWN,WHITE,M,1029393.0,195540.0
6650,83,BROOKLYN,2018-01-23T00:00:00.000,02:30:00,882452492,2018-01-23T00:00:00.000,02:32:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.697376849,-73.931806101,40.69737684900008,VIOLATION,INSIDE,-73.93180610099995,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,637.0,"HARASSMENT,SUBD 1,CIVILIAN",BAR/NIGHT CLUB,2018-01-23T00:00:00.000,,25-44,WHITE,M,,18-24,WHITE,F,1003160.0,193354.0
6651,83,BROOKLYN,2018-01-23T00:00:00.000,08:30:00,245827182,2018-01-23T00:00:00.000,08:40:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.68351292,-73.91151375,40.683512920000055,VIOLATION,,-73.91151374999998,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",BUS (NYC TRANSIT),2018-01-23T00:00:00.000,,18-24,BLACK,M,,45-64,BLACK,M,1008792.0,188308.0
6652,67,BROOKLYN,2018-01-23T00:00:00.000,22:50:00,123198638,,,COMPLETED,,,N.Y. TRANSIT POLICE,1.0,340,40.650815388000005,-73.949573551,40.65081538800007,MISDEMEANOR,,-73.94957355099997,FRAUDS,,PATROL BORO BKLYN SOUTH,707.0,"IMPERSONATION 2, PUBLIC SERVAN",STREET,2018-01-24T00:00:00.000,CHURCH AVENUE,,,,32.0,UNKNOWN,UNKNOWN,E,998243.0,176387.0
6653,62,BROOKLYN,2018-01-23T00:00:00.000,14:00:00,417126380,2018-01-23T00:00:00.000,14:10:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.613027795,-74.006045184,40.61302779500005,FELONY,FRONT OF,-74.00604518399997,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2018-01-23T00:00:00.000,,UNKNOWN,WHITE,M,,25-44,WHITE,F,982572.0,162616.0
6654,24,MANHATTAN,2018-01-23T00:00:00.000,16:30:00,579806623,2018-01-23T00:00:00.000,16:40:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,340,40.793021598,-73.975826124,40.793021598000045,MISDEMEANOR,INSIDE,-73.97582612399998,FRAUDS,,PATROL BORO MAN NORTH,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,U,,18-24,ASIAN / PACIFIC ISLANDER,F,990944.0,228194.0
6655,5,MANHATTAN,2018-01-23T00:00:00.000,01:38:00,620320368,,,COMPLETED,SMITH,598,N.Y. HOUSING POLICE,2.0,578,40.708774095,-73.99853342600001,40.708774095000074,VIOLATION,INSIDE,-73.99853342599994,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2018-01-23T00:00:00.000,,25-44,BLACK,M,,UNKNOWN,WHITE HISPANIC,F,984657.0,197499.0
6656,121,STATEN ISLAND,2018-01-23T00:00:00.000,20:30:00,467829872,2018-01-23T00:00:00.000,20:35:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.584256706,-74.168656624,40.58425670600008,VIOLATION,FRONT OF,-74.16865662399994,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,637.0,"HARASSMENT,SUBD 1,CIVILIAN",CHAIN STORE,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,937404.0,152179.0
6657,46,BRONX,2018-01-23T00:00:00.000,16:00:00,761218143,2018-01-23T00:00:00.000,16:14:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,235,40.849225244,-73.920806798,40.849225244000024,MISDEMEANOR,FRONT OF,-73.92080679799993,DANGEROUS DRUGS,,PATROL BORO BRONX,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-01-23T00:00:00.000,,18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,1006160.0,248680.0
6658,61,BROOKLYN,2018-01-23T00:00:00.000,21:20:00,318498811,2018-01-23T00:00:00.000,21:31:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,359,40.590649676,-73.975136061,40.590649676000055,MISDEMEANOR,,-73.97513606099994,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BKLYN SOUTH,750.0,RESISTING ARREST,STREET,2018-01-23T00:00:00.000,,18-24,BLACK,M,,UNKNOWN,UNKNOWN,E,991156.0,154464.0
6659,123,STATEN ISLAND,2018-01-23T00:00:00.000,13:00:00,572590859,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.534831741,-74.197373437,40.53483174100006,MISDEMEANOR,FRONT OF,-74.19737343699995,PETIT LARCENY,,PATROL BORO STATEN ISLAND,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,2018-01-24T00:00:00.000,,,,,,25-44,WHITE,M,929387.0,134189.0
6660,79,BROOKLYN,2018-01-23T00:00:00.000,17:03:00,612699243,2018-01-23T00:00:00.000,17:06:00,COMPLETED,SUMNER,510,N.Y. HOUSING POLICE,2.0,235,40.697812797,-73.940882801,40.69781279700004,MISDEMEANOR,FRONT OF,-73.94088280099999,DANGEROUS DRUGS,,PATROL BORO BKLYN NORTH,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-01-23T00:00:00.000,,45-64,BLACK,M,,UNKNOWN,UNKNOWN,E,1000643.0,193511.0
6661,75,BROOKLYN,2018-01-23T00:00:00.000,07:00:00,475307719,2018-01-23T00:00:00.000,19:50:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,351,40.663161856,-73.87983228,40.663161856000045,MISDEMEANOR,OPPOSITE OF,-73.87983227999997,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-01-23T00:00:00.000,,,,,,45-64,BLACK,F,1017589.0,180904.0
6662,41,BRONX,2018-01-23T00:00:00.000,07:00:00,408960582,2018-01-31T00:00:00.000,02:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,578,40.820027171,-73.899864702,40.82002717100005,VIOLATION,INSIDE,-73.89986470199995,HARRASSMENT 2,,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-01-31T00:00:00.000,,25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1011966.0,238048.0
6663,70,BROOKLYN,2018-01-23T00:00:00.000,23:05:00,248901230,2018-01-23T00:00:00.000,23:10:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.615713066,-73.94528499,40.61571306600007,MISDEMEANOR,INSIDE,-73.94528498999993,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2018-01-23T00:00:00.000,,,,,,UNKNOWN,UNKNOWN,D,999441.0,163599.0
6664,73,BROOKLYN,2018-01-23T00:00:00.000,17:40:00,877249311,2018-01-23T00:00:00.000,17:45:00,ATTEMPTED,,,N.Y. POLICE DEPT,0.0,105,40.679219036999996,-73.913740331,40.679219037000045,FELONY,,-73.91374033099999,ROBBERY,,PATROL BORO BKLYN NORTH,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,M,,25-44,WHITE HISPANIC,M,1008176.0,186743.0
6665,88,BROOKLYN,2018-01-23T00:00:00.000,20:36:00,311241245,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.685144935,-73.977462531,40.68514493500004,FELONY,FRONT OF,-73.97746253099997,GRAND LARCENY,,PATROL BORO BKLYN NORTH,443.0,"LARCENY,GRAND OF BICYCLE",STREET,2018-01-25T00:00:00.000,,,,,,UNKNOWN,UNKNOWN,D,990501.0,188891.0
6666,44,BRONX,2018-01-23T00:00:00.000,16:25:00,652577249,2018-01-23T00:00:00.000,16:30:00,ATTEMPTED,,,N.Y. TRANSIT POLICE,1.0,105,40.827819901,-73.925930756,40.827819901000055,FELONY,,-73.92593075599996,ROBBERY,,PATROL BORO BRONX,398.0,"ROBBERY,PUBLIC PLACE INSIDE",TRANSIT - NYC SUBWAY,2018-01-23T00:00:00.000,161 ST.-YANKEE STADIUM,,,,11.0,25-44,BLACK,M,1004749.0,240880.0
6667,26,MANHATTAN,2018-01-23T00:00:00.000,17:25:00,397893369,2018-01-24T00:00:00.000,11:33:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,109,40.809922168,-73.960586457,40.80992216800007,FELONY,INSIDE,-73.96058645699995,GRAND LARCENY,,PATROL BORO MAN NORTH,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,F,995161.0,234353.0
6668,7,MANHATTAN,2018-01-23T00:00:00.000,10:00:00,130132413,2018-01-23T00:00:00.000,10:15:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.717935229,-73.985672762,40.71793522900003,MISDEMEANOR,,-73.985672762,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,STREET,2018-01-24T00:00:00.000,,UNKNOWN,WHITE HISPANIC,F,,18-24,WHITE HISPANIC,F,988222.0,200837.0
6669,101,QUEENS,2018-01-23T00:00:00.000,18:40:00,343695073,2018-01-23T00:00:00.000,18:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.596213981999995,-73.764700204,40.596213982000044,MISDEMEANOR,INSIDE,-73.76470020399995,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-01-23T00:00:00.000,,18-24,BLACK,M,,18-24,BLACK,F,1049596.0,156578.0
6670,46,BRONX,2018-01-23T00:00:00.000,10:00:00,129891333,2018-01-24T00:00:00.000,13:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.849255969,-73.910288431,40.84925596900007,MISDEMEANOR,INSIDE,-73.91028843099998,PETIT LARCENY,,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,1009070.0,248694.0
6671,71,BROOKLYN,2018-01-23T00:00:00.000,13:00:00,809690175,2018-01-26T00:00:00.000,14:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.656719491,-73.95647817300001,40.65671949100005,MISDEMEANOR,,-73.95647817299994,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-05T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,996326.0,178537.0
6672,48,BRONX,2018-01-23T00:00:00.000,13:00:00,781607478,2018-01-23T00:00:00.000,13:30:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,341,40.846272027,-73.88503513,40.846272027000055,MISDEMEANOR,INSIDE,-73.88503512999995,PETIT LARCENY,,PATROL BORO BRONX,347.0,PETIT LARCENY-CHECK FROM MAILB,MAILBOX OUTSIDE,2018-01-24T00:00:00.000,,UNKNOWN,UNKNOWN,U,,45-64,UNKNOWN,F,1016058.0,247615.0
6673,77,BROOKLYN,2018-01-23T00:00:00.000,18:00:00,189331311,2018-01-24T00:00:00.000,08:00:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,107,40.674785071,-73.95503877,40.67478507100003,FELONY,FRONT OF,-73.95503876999999,BURGLARY,,PATROL BORO BKLYN NORTH,223.0,"BURGLARY,RESIDENCE,NIGHT",CONSTRUCTION SITE,2018-01-24T00:00:00.000,,,,,,UNKNOWN,UNKNOWN,D,996722.0,185119.0
6674,104,QUEENS,2018-01-23T00:00:00.000,14:25:00,839104029,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,344,40.70461549,-73.902292251,40.70461549000004,MISDEMEANOR,,-73.90229225099996,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS NORTH,101.0,ASSAULT 3,STREET,2018-01-23T00:00:00.000,,UNKNOWN,WHITE,F,,<18,WHITE HISPANIC,M,1011341.0,195999.0
6675,48,BRONX,2018-01-23T00:00:00.000,16:10:00,451237811,2018-01-23T00:00:00.000,16:15:00,COMPLETED,,,OTHER,97.0,359,40.847050087,-73.895045751,40.84705008700007,MISDEMEANOR,INSIDE,-73.89504575099994,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BRONX,750.0,RESISTING ARREST,PUBLIC BUILDING,2018-01-23T00:00:00.000,,45-64,BLACK,F,,UNKNOWN,WHITE HISPANIC,F,1013288.0,247895.0
6676,20,MANHATTAN,2018-01-23T00:00:00.000,11:00:00,527198014,,,COMPLETED,,,N.Y. POLICE DEPT,0.0,340,40.777896796,-73.98401700699999,40.77789679600005,MISDEMEANOR,INSIDE,-73.98401700699995,FRAUDS,,PATROL BORO MAN NORTH,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,2018-02-05T00:00:00.000,,,,,,65+,WHITE,M,988677.0,222683.0
6677,30,MANHATTAN,2018-01-23T00:00:00.000,06:30:00,498313325,2018-01-23T00:00:00.000,06:45:00,COMPLETED,,,N.Y. POLICE DEPT,0.0,348,40.832774193,-73.945825615,40.83277419300003,MISDEMEANOR,,-73.94582561499993,VEHICLE AND TRAFFIC LAWS,,PATROL BORO MAN NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-01-23T00:00:00.000,,UNKNOWN,UNKNOWN,U,,25-44,BLACK HISPANIC,F,999242.0,242681.0
6678,60,BROOKLYN,2018-01-23T00:00:00.000,20:00:00,765449012,2018-01-23T00:00:00.000,20:05:00,COMPLETED,MARLBORO,252,N.Y. HOUSING POLICE,2.0,344,40.592830692,-73.984500578,40.592830692000064,MISDEMEANOR,INSIDE,-73.98450057799994,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,2018-01-23T00:00:00.000,,25-44,ASIAN / PACIFIC ISLANDER,M,,45-64,BLACK,F,988555.0,155258.0
